Source,Target,Type
57,249,Undirected
57,251,Undirected
57,270,Undirected
57,278,Undirected
57,292,Undirected
57,311,Undirected
57,322,Undirected
57,329,Undirected
57,335,Undirected
57,340,Undirected
57,348,Undirected
57,357,Undirected
57,362,Undirected
57,371,Undirected
57,372,Undirected
57,378,Undirected
57,394,Undirected
57,417,Undirected
57,418,Undirected
57,431,Undirected
57,435,Undirected
57,436,Undirected
57,440,Undirected
57,444,Undirected
57,452,Undirected
57,457,Undirected
57,459,Undirected
57,466,Undirected
57,476,Undirected
57,484,Undirected
57,490,Undirected
57,494,Undirected
58,42,Undirected
58,66,Undirected
58,103,Undirected
58,115,Undirected
58,118,Undirected
58,146,Undirected
58,181,Undirected
58,247,Undirected
58,252,Undirected
58,391,Undirected
58,417,Undirected
58,483,Undirected
59,1,Undirected
59,16,Undirected
59,23,Undirected
59,70,Undirected
59,91,Undirected
59,92,Undirected
59,110,Undirected
59,113,Undirected
59,141,Undirected
59,175,Undirected
59,249,Undirected
59,288,Undirected
59,292,Undirected
59,309,Undirected
59,311,Undirected
59,325,Undirected
59,334,Undirected
59,367,Undirected
59,371,Undirected
59,377,Undirected
59,397,Undirected
59,406,Undirected
59,418,Undirected
59,431,Undirected
59,436,Undirected
59,443,Undirected
59,453,Undirected
59,462,Undirected
60,23,Undirected
60,29,Undirected
60,103,Undirected
60,113,Undirected
60,178,Undirected
60,189,Undirected
60,246,Undirected
60,249,Undirected
60,251,Undirected
60,254,Undirected
60,322,Undirected
60,371,Undirected
60,378,Undirected
60,431,Undirected
61,4,Undirected
61,8,Undirected
61,95,Undirected
61,181,Undirected
61,189,Undirected
61,200,Undirected
61,249,Undirected
61,303,Undirected
61,417,Undirected
61,421,Undirected
61,425,Undirected
61,450,Undirected
61,473,Undirected
61,474,Undirected
61,486,Undirected
61,487,Undirected
61,492,Undirected
62,1,Undirected
62,4,Undirected
62,6,Undirected
62,8,Undirected
62,15,Undirected
62,20,Undirected
62,21,Undirected
62,23,Undirected
62,24,Undirected
62,29,Undirected
62,110,Undirected
62,34,Undirected
62,38,Undirected
62,39,Undirected
62,42,Undirected
62,45,Undirected
62,63,Undirected
62,70,Undirected
62,82,Undirected
62,76,Undirected
62,84,Undirected
62,86,Undirected
62,95,Undirected
62,103,Undirected
62,105,Undirected
62,109,Undirected
62,110,Undirected
62,115,Undirected
62,123,Undirected
62,131,Undirected
62,135,Undirected
62,146,Undirected
62,150,Undirected
62,157,Undirected
62,174,Undirected
62,175,Undirected
62,179,Undirected
62,180,Undirected
62,181,Undirected
62,182,Undirected
62,188,Undirected
62,189,Undirected
62,197,Undirected
62,198,Undirected
62,216,Undirected
62,225,Undirected
62,235,Undirected
62,246,Undirected
62,249,Undirected
62,254,Undirected
62,258,Undirected
62,260,Undirected
62,267,Undirected
62,275,Undirected
62,287,Undirected
62,297,Undirected
62,303,Undirected
62,321,Undirected
62,322,Undirected
62,323,Undirected
62,324,Undirected
62,329,Undirected
62,335,Undirected
62,340,Undirected
62,348,Undirected
62,492,Undirected
62,376,Undirected
62,382,Undirected
62,390,Undirected
62,391,Undirected
62,405,Undirected
62,417,Undirected
62,421,Undirected
62,433,Undirected
62,435,Undirected
62,438,Undirected
62,440,Undirected
62,457,Undirected
62,466,Undirected
62,474,Undirected
62,479,Undirected
62,486,Undirected
62,492,Undirected
63,4,Undirected
63,6,Undirected
63,7,Undirected
63,8,Undirected
63,20,Undirected
63,21,Undirected
63,23,Undirected
63,26,Undirected
63,28,Undirected
63,29,Undirected
63,110,Undirected
63,42,Undirected
63,43,Undirected
63,45,Undirected
63,54,Undirected
63,62,Undirected
63,66,Undirected
63,70,Undirected
63,76,Undirected
63,86,Undirected
63,97,Undirected
63,103,Undirected
63,105,Undirected
63,109,Undirected
63,112,Undirected
63,115,Undirected
63,135,Undirected
63,146,Undirected
63,153,Undirected
63,157,Undirected
63,161,Undirected
63,174,Undirected
63,175,Undirected
63,179,Undirected
63,180,Undirected
63,181,Undirected
63,182,Undirected
63,188,Undirected
63,197,Undirected
63,198,Undirected
63,202,Undirected
63,225,Undirected
63,235,Undirected
63,241,Undirected
63,242,Undirected
63,249,Undirected
63,252,Undirected
63,254,Undirected
63,258,Undirected
63,262,Undirected
63,275,Undirected
63,277,Undirected
63,287,Undirected
63,297,Undirected
63,303,Undirected
63,321,Undirected
63,322,Undirected
63,323,Undirected
63,324,Undirected
63,335,Undirected
63,340,Undirected
63,348,Undirected
63,492,Undirected
63,382,Undirected
63,390,Undirected
63,391,Undirected
63,405,Undirected
63,417,Undirected
63,421,Undirected
63,438,Undirected
63,466,Undirected
63,478,Undirected
63,479,Undirected
63,486,Undirected
63,492,Undirected
65,1,Undirected
65,46,Undirected
65,77,Undirected
65,202,Undirected
65,311,Undirected
65,400,Undirected
65,404,Undirected
66,1,Undirected
66,6,Undirected
66,20,Undirected
66,21,Undirected
66,22,Undirected
66,42,Undirected
66,43,Undirected
66,58,Undirected
66,63,Undirected
66,69,Undirected
66,70,Undirected
66,72,Undirected
66,102,Undirected
66,103,Undirected
66,107,Undirected
66,112,Undirected
66,115,Undirected
66,122,Undirected
66,125,Undirected
66,141,Undirected
66,146,Undirected
66,177,Undirected
66,180,Undirected
66,181,Undirected
66,182,Undirected
66,194,Undirected
66,195,Undirected
66,197,Undirected
66,202,Undirected
66,223,Undirected
66,225,Undirected
66,233,Undirected
66,241,Undirected
66,249,Undirected
66,275,Undirected
66,285,Undirected
66,290,Undirected
66,313,Undirected
66,324,Undirected
66,400,Undirected
66,405,Undirected
66,417,Undirected
66,478,Undirected
67,54,Undirected
67,105,Undirected
67,115,Undirected
67,140,Undirected
67,144,Undirected
67,163,Undirected
67,262,Undirected
67,349,Undirected
67,353,Undirected
67,402,Undirected
67,432,Undirected
67,459,Undirected
67,492,Undirected
68,54,Undirected
68,105,Undirected
68,115,Undirected
69,20,Undirected
69,43,Undirected
69,66,Undirected
69,70,Undirected
69,77,Undirected
69,89,Undirected
69,102,Undirected
69,105,Undirected
69,107,Undirected
69,113,Undirected
69,115,Undirected
69,130,Undirected
69,136,Undirected
69,161,Undirected
69,182,Undirected
69,193,Undirected
69,194,Undirected
69,195,Undirected
69,202,Undirected
69,285,Undirected
69,324,Undirected
69,349,Undirected
69,405,Undirected
70,1,Undirected
70,4,Undirected
70,5,Undirected
70,6,Undirected
70,7,Undirected
70,8,Undirected
70,11,Undirected
70,16,Undirected
70,18,Undirected
70,20,Undirected
70,21,Undirected
70,22,Undirected
70,23,Undirected
70,24,Undirected
70,30,Undirected
70,110,Undirected
70,34,Undirected
70,38,Undirected
70,39,Undirected
70,43,Undirected
70,59,Undirected
70,62,Undirected
70,63,Undirected
70,66,Undirected
70,69,Undirected
70,77,Undirected
70,87,Undirected
70,89,Undirected
70,92,Undirected
70,96,Undirected
70,105,Undirected
70,107,Undirected
70,110,Undirected
70,113,Undirected
70,115,Undirected
70,123,Undirected
70,129,Undirected
70,130,Undirected
70,131,Undirected
70,134,Undirected
70,135,Undirected
70,138,Undirected
70,141,Undirected
70,146,Undirected
70,151,Undirected
70,157,Undirected
70,166,Undirected
70,174,Undirected
70,175,Undirected
70,180,Undirected
70,181,Undirected
70,182,Undirected
70,184,Undirected
70,185,Undirected
70,194,Undirected
70,198,Undirected
70,204,Undirected
70,208,Undirected
70,210,Undirected
70,225,Undirected
70,231,Undirected
70,234,Undirected
70,235,Undirected
70,243,Undirected
70,249,Undirected
70,252,Undirected
70,257,Undirected
70,258,Undirected
70,263,Undirected
70,266,Undirected
70,270,Undirected
70,271,Undirected
70,275,Undirected
70,276,Undirected
70,283,Undirected
70,285,Undirected
70,290,Undirected
70,299,Undirected
70,306,Undirected
70,311,Undirected
70,314,Undirected
70,483,Undirected
70,324,Undirected
70,325,Undirected
70,328,Undirected
70,331,Undirected
70,347,Undirected
70,348,Undirected
70,349,Undirected
70,350,Undirected
70,367,Undirected
70,371,Undirected
70,374,Undirected
70,383,Undirected
70,384,Undirected
70,389,Undirected
70,396,Undirected
70,400,Undirected
70,402,Undirected
70,404,Undirected
70,405,Undirected
70,413,Undirected
70,459,Undirected
70,417,Undirected
70,431,Undirected
70,433,Undirected
70,441,Undirected
70,468,Undirected
70,470,Undirected
70,474,Undirected
70,487,Undirected
70,492,Undirected
71,262,Undirected
72,1,Undirected
72,12,Undirected
72,20,Undirected
72,22,Undirected
72,110,Undirected
72,41,Undirected
72,43,Undirected
72,66,Undirected
72,107,Undirected
72,125,Undirected
72,130,Undirected
72,136,Undirected
72,154,Undirected
72,177,Undirected
72,180,Undirected
72,182,Undirected
72,193,Undirected
72,202,Undirected
72,212,Undirected
72,223,Undirected
72,228,Undirected
72,233,Undirected
72,249,Undirected
72,290,Undirected
72,324,Undirected
73,421,Undirected
73,492,Undirected
82,4,Undirected
82,5,Undirected
82,6,Undirected
82,21,Undirected
82,28,Undirected
82,43,Undirected
82,62,Undirected
82,82,Undirected
82,97,Undirected
82,105,Undirected
82,115,Undirected
82,180,Undirected
82,182,Undirected
82,198,Undirected
82,225,Undirected
82,249,Undirected
82,290,Undirected
82,323,Undirected
82,349,Undirected
82,353,Undirected
82,356,Undirected
82,492,Undirected
82,405,Undirected
75,54,Undirected
75,77,Undirected
75,105,Undirected
75,175,Undirected
75,249,Undirected
75,315,Undirected
75,356,Undirected
75,402,Undirected
75,405,Undirected
76,1,Undirected
76,6,Undirected
76,8,Undirected
76,12,Undirected
76,15,Undirected
76,20,Undirected
76,21,Undirected
76,23,Undirected
76,34,Undirected
76,42,Undirected
76,43,Undirected
76,62,Undirected
76,63,Undirected
76,77,Undirected
76,86,Undirected
76,91,Undirected
76,105,Undirected
76,107,Undirected
76,128,Undirected
76,135,Undirected
76,136,Undirected
76,138,Undirected
76,149,Undirected
76,174,Undirected
76,175,Undirected
76,179,Undirected
76,180,Undirected
76,181,Undirected
76,182,Undirected
76,184,Undirected
76,197,Undirected
76,223,Undirected
76,225,Undirected
76,228,Undirected
76,233,Undirected
76,235,Undirected
76,249,Undirected
76,258,Undirected
76,277,Undirected
76,299,Undirected
76,311,Undirected
76,318,Undirected
76,323,Undirected
76,324,Undirected
76,492,Undirected
76,402,Undirected
76,405,Undirected
76,438,Undirected
76,439,Undirected
76,453,Undirected
77,1,Undirected
77,6,Undirected
77,15,Undirected
77,21,Undirected
77,24,Undirected
77,40,Undirected
77,65,Undirected
77,69,Undirected
77,70,Undirected
77,75,Undirected
77,76,Undirected
77,92,Undirected
77,97,Undirected
77,105,Undirected
77,113,Undirected
77,175,Undirected
77,182,Undirected
77,223,Undirected
77,228,Undirected
77,249,Undirected
77,258,Undirected
77,299,Undirected
77,311,Undirected
77,312,Undirected
77,315,Undirected
77,324,Undirected
77,349,Undirected
77,356,Undirected
77,492,Undirected
77,400,Undirected
77,402,Undirected
77,405,Undirected
77,433,Undirected
77,459,Undirected
78,185,Undirected
78,208,Undirected
78,244,Undirected
78,331,Undirected
78,347,Undirected
78,355,Undirected
79,103,Undirected
79,117,Undirected
79,142,Undirected
79,242,Undirected
79,252,Undirected
79,254,Undirected
80,32,Undirected
80,434,Undirected
81,397,Undirected
81,10,Undirected
81,13,Undirected
81,23,Undirected
81,25,Undirected
81,50,Undirected
81,91,Undirected
81,113,Undirected
81,114,Undirected
81,116,Undirected
81,124,Undirected
81,147,Undirected
81,157,Undirected
81,165,Undirected
81,173,Undirected
81,174,Undirected
81,196,Undirected
81,207,Undirected
81,228,Undirected
81,235,Undirected
81,277,Undirected
81,278,Undirected
81,288,Undirected
81,292,Undirected
81,312,Undirected
81,316,Undirected
81,322,Undirected
81,330,Undirected
81,334,Undirected
81,348,Undirected
81,357,Undirected
81,362,Undirected
81,367,Undirected
81,371,Undirected
81,377,Undirected
81,395,Undirected
81,396,Undirected
81,398,Undirected
81,418,Undirected
81,419,Undirected
81,431,Undirected
81,436,Undirected
81,439,Undirected
81,443,Undirected
81,444,Undirected
81,447,Undirected
81,450,Undirected
81,457,Undirected
81,459,Undirected
81,462,Undirected
81,470,Undirected
81,476,Undirected
81,490,Undirected
82,4,Undirected
82,6,Undirected
82,21,Undirected
82,28,Undirected
82,43,Undirected
82,82,Undirected
82,97,Undirected
82,105,Undirected
82,115,Undirected
82,180,Undirected
82,182,Undirected
82,198,Undirected
82,225,Undirected
82,249,Undirected
82,290,Undirected
82,323,Undirected
82,349,Undirected
82,353,Undirected
82,356,Undirected
82,492,Undirected
82,405,Undirected
83,54,Undirected
83,105,Undirected
83,115,Undirected
83,402,Undirected
84,52,Undirected
84,62,Undirected
84,116,Undirected
84,131,Undirected
84,138,Undirected
84,160,Undirected
84,165,Undirected
84,183,Undirected
84,214,Undirected
84,249,Undirected
84,267,Undirected
84,303,Undirected
84,356,Undirected
84,362,Undirected
84,397,Undirected
84,377,Undirected
84,382,Undirected
84,420,Undirected
84,421,Undirected
84,435,Undirected
84,440,Undirected
84,458,Undirected
84,481,Undirected
84,486,Undirected
84,492,Undirected
86,10,Undirected
86,15,Undirected
86,20,Undirected
86,42,Undirected
86,50,Undirected
86,62,Undirected
86,63,Undirected
86,76,Undirected
86,95,Undirected
86,109,Undirected
86,175,Undirected
86,181,Undirected
86,188,Undirected
86,196,Undirected
86,197,Undirected
86,225,Undirected
86,245,Undirected
86,249,Undirected
86,250,Undirected
86,267,Undirected
86,277,Undirected
86,287,Undirected
86,288,Undirected
86,322,Undirected
86,323,Undirected
86,324,Undirected
86,356,Undirected
86,397,Undirected
86,390,Undirected
86,405,Undirected
86,412,Undirected
86,419,Undirected
86,421,Undirected
86,438,Undirected
86,471,Undirected
86,473,Undirected
86,478,Undirected
86,479,Undirected
86,492,Undirected
87,23,Undirected
87,38,Undirected
87,50,Undirected
87,70,Undirected
87,146,Undirected
87,157,Undirected
87,181,Undirected
87,196,Undirected
87,235,Undirected
87,249,Undirected
87,278,Undirected
87,322,Undirected
87,323,Undirected
87,340,Undirected
87,348,Undirected
87,362,Undirected
87,397,Undirected
87,376,Undirected
87,394,Undirected
87,438,Undirected
87,459,Undirected
87,474,Undirected
87,476,Undirected
87,492,Undirected
88,16,Undirected
88,36,Undirected
88,92,Undirected
88,129,Undirected
88,166,Undirected
88,257,Undirected
88,282,Undirected
88,331,Undirected
88,406,Undirected
89,6,Undirected
89,22,Undirected
89,110,Undirected
89,43,Undirected
89,44,Undirected
89,45,Undirected
89,54,Undirected
89,69,Undirected
89,70,Undirected
89,105,Undirected
89,115,Undirected
89,130,Undirected
89,134,Undirected
89,140,Undirected
89,142,Undirected
89,172,Undirected
89,182,Undirected
89,197,Undirected
89,198,Undirected
89,238,Undirected
89,273,Undirected
89,349,Undirected
90,54,Undirected
90,243,Undirected
90,437,Undirected
91,1,Undirected
91,10,Undirected
91,15,Undirected
91,16,Undirected
91,23,Undirected
91,25,Undirected
91,41,Undirected
91,50,Undirected
91,59,Undirected
91,76,Undirected
91,81,Undirected
91,92,Undirected
91,103,Undirected
91,114,Undirected
91,116,Undirected
91,119,Undirected
91,123,Undirected
91,128,Undirected
91,138,Undirected
91,147,Undirected
91,151,Undirected
91,155,Undirected
91,157,Undirected
91,165,Undirected
91,173,Undirected
91,174,Undirected
91,175,Undirected
91,179,Undirected
91,183,Undirected
91,184,Undirected
91,186,Undirected
91,196,Undirected
91,197,Undirected
91,205,Undirected
91,210,Undirected
91,231,Undirected
91,234,Undirected
91,235,Undirected
91,236,Undirected
91,245,Undirected
91,249,Undirected
91,250,Undirected
91,251,Undirected
91,260,Undirected
91,264,Undirected
91,267,Undirected
91,270,Undirected
91,277,Undirected
91,278,Undirected
91,288,Undirected
91,292,Undirected
91,307,Undirected
91,311,Undirected
91,314,Undirected
91,318,Undirected
91,322,Undirected
91,323,Undirected
91,329,Undirected
91,330,Undirected
91,334,Undirected
91,337,Undirected
91,348,Undirected
91,357,Undirected
91,362,Undirected
91,397,Undirected
91,368,Undirected
91,371,Undirected
91,492,Undirected
91,376,Undirected
91,377,Undirected
91,383,Undirected
91,386,Undirected
91,395,Undirected
91,398,Undirected
91,405,Undirected
91,409,Undirected
91,418,Undirected
91,419,Undirected
91,421,Undirected
91,431,Undirected
91,433,Undirected
91,435,Undirected
91,436,Undirected
91,439,Undirected
91,440,Undirected
91,443,Undirected
91,444,Undirected
91,447,Undirected
91,450,Undirected
91,453,Undirected
91,457,Undirected
91,464,Undirected
91,468,Undirected
91,476,Undirected
91,479,Undirected
91,484,Undirected
91,490,Undirected
92,1,Undirected
92,11,Undirected
92,16,Undirected
92,24,Undirected
92,30,Undirected
92,35,Undirected
92,36,Undirected
92,59,Undirected
92,70,Undirected
92,77,Undirected
92,88,Undirected
92,91,Undirected
92,110,Undirected
92,113,Undirected
92,123,Undirected
92,129,Undirected
92,141,Undirected
92,175,Undirected
92,184,Undirected
92,185,Undirected
92,234,Undirected
92,258,Undirected
92,261,Undirected
92,263,Undirected
92,292,Undirected
92,298,Undirected
92,299,Undirected
92,311,Undirected
92,314,Undirected
92,319,Undirected
92,331,Undirected
92,367,Undirected
92,371,Undirected
92,374,Undirected
92,383,Undirected
92,397,Undirected
92,402,Undirected
92,406,Undirected
92,459,Undirected
92,431,Undirected
92,433,Undirected
92,443,Undirected
92,470,Undirected
94,198,Undirected
94,239,Undirected
95,42,Undirected
95,50,Undirected
95,61,Undirected
95,62,Undirected
95,86,Undirected
95,101,Undirected
95,181,Undirected
95,188,Undirected
95,225,Undirected
95,235,Undirected
95,245,Undirected
95,267,Undirected
95,287,Undirected
95,483,Undirected
95,303,Undirected
95,322,Undirected
95,417,Undirected
95,421,Undirected
95,438,Undirected
95,473,Undirected
95,479,Undirected
95,486,Undirected
95,492,Undirected
96,70,Undirected
96,153,Undirected
96,492,Undirected
97,10,Undirected
97,29,Undirected
97,63,Undirected
97,82,Undirected
97,77,Undirected
97,82,Undirected
97,113,Undirected
97,115,Undirected
97,148,Undirected
